Company,Emp_2018,Emp_2019,Emp_2020,Emp_2021,Emp_2022,Emp_2023,Emp_2024,Emp_2025
Titan Holdings 10487,308244.0,308167.0,309078.0,309399.0,311454.0,312748.0,311969.0,312595.0
Ultra Holdings 10488,27779.0,28455.0,27816.0,27884.0,28839.0,30709.0,31933.0,32107.0
Nimbus Tech 10489,77981.0,79761.0,82630.0,82753.0,82914.0,85088.0,85935.0,86565.0
Omni Dynamics 10490,99455.0,99919.0,101643.0,100826.0,103515.0,104791.0,107450.0,108334.0
Hyper Holdings 10491,356971.0,358053.0,357874.0,358087.0,359104.0,361259.0,362973.0,365333.0
Omni Networks 10492,421747.0,421934.0,421726.0,423412.0,423580.0,423046.0,422235.0,424485.0
Pioneer Tech 10493,490453.0,489729.0,488909.0,489245.0,491934.0,491025.0,492224.0,493058.0
Epsilon Group 10494,372946.0,375559.0,376881.0,376877.0,375908.0,376725.0,377870.0,378811.0
Nimbus Holdings 10495,143535.0,143742.0,144167.0,145966.0,146460.0,145684.0,147053.0,147233.0
Zenith Labs 10496,91795.0,91020.0,93071.0,92316.0,94415.0,96120.0,98332.0,97799.0
Pioneer Industries 10497,319158.0,318423.0,319304.0,320236.0,321317.0,320898.0,321593.0,322261.0
Aurora Solutions 10498,379904.0,380041.0,381800.0,382720.0,385488.0,384941.0,386870.0,387051.0
Stratus Industries 10499,7033.0,7748.0,9997.0,9442.0,9289.0,11817.0,11152.0,10430.0
Apex Industries 10500,404070.0,404825.0,405449.0,406053.0,406714.0,406680.0,407922.0,410608.0
Pioneer Global 10501,498950.0,501270.0,500322.0,501627.0,501972.0,502854.0,502425.0,502994.0
Cosmos Industries 10502,10486.0,12289.0,11772.0,13891.0,16652.0,19615.0,21674.0,22900.0
Vertex Dynamics 10503,306617.0,308289.0,309586.0,310717.0,312730.0,313489.0,315384.0,316923.0
Gamma Corp 10504,337805.0,340000.0,340435.0,341453.0,344156.0,345421.0,344603.0,344741.0
Delta Dynamics 10505,365542.0,366560.0,367762.0,367864.0,369744.0,371917.0,371094.0,371072.0
Helix Enterprises 10506,75300.0,74840.0,77274.0,78529.0,78687.0,81172.0,83317.0,84051.0
Delta Networks 10507,278809.0,281569.0,283229.0,284106.0,286370.0,288079.0,290041.0,292132.0
Delta Enterprises 10508,492849.0,493201.0,492824.0,492354.0,494354.0,493480.0,493874.0,494983.0
Delta Solutions 10509,12970.0,12883.0,15457.0,17656.0,18515.0,17815.0,19219.0,21592.0
Hyper Networks 10510,254151.0,256219.0,256766.0,257192.0,256843.0,259567.0,258837.0,259194.0
Orbit Corp 10511,429165.0,428308.0,430430.0,432154.0,431647.0,433657.0,435924.0,437727.0
Titan Group 10512,220169.0,220811.0,220063.0,221818.0,224037.0,225906.0,226611.0,228147.0
Gamma Networks 10513,116891.0,116364.0,117014.0,118559.0,120373.0,121157.0,121257.0,123960.0
Ultra Labs 10514,471693.0,474179.0,473318.0,474001.0,474962.0,476997.0,479234.0,478541.0
Cosmos Global 10515,241812.0,241454.0,241899.0,241512.0,243406.0,246224.0,248023.0,250904.0
Omni Tech 10516,395741.0,397610.0,398690.0,401220.0,403392.0,402627.0,405302.0,408298.0
Ultra Systems 10517,168249.0,169415.0,172198.0,173736.0,175937.0,175385.0,176995.0,179043.0
Apex Networks 10518,345575.0,347187.0,347091.0,349515.0,352418.0,353650.0,352822.0,355049.0
Nova Enterprises 10519,249911.0,250167.0,249172.0,250968.0,251493.0,250499.0,251069.0,250882.0
Nova Group 10520,434832.0,435704.0,436028.0,437002.0,437018.0,436826.0,437179.0,438161.0
Titan Group 10521,462399.0,465328.0,468223.0,468894.0,470145.0,470473.0,472177.0,474837.0
Nimbus Holdings 10522,347658.0,349361.0,350026.0,350700.0,351128.0,352199.0,354888.0,355865.0
Nimbus Corp 10523,126919.0,126973.0,129413.0,130424.0,133054.0,134322.0,134307.0,134286.0
Epsilon Industries 10524,460227.0,462962.0,463796.0,463995.0,465015.0,464252.0,466070.0,468554.0
Hyper Group 10525,131854.0,134453.0,133779.0,135349.0,136337.0,136105.0,136770.0,139215.0
Hyper Holdings 10526,303524.0,304843.0,306616.0,306054.0,308835.0,309927.0,312580.0,314415.0
Gamma Global 10527,265452.0,264842.0,266753.0,266026.0,265288.0,264739.0,265940.0,268375.0
Helix Group 10528,262201.0,264294.0,265765.0,267647.0,267828.0,267420.0,269705.0,269110.0
Omni Systems 10529,223535.0,224764.0,226868.0,228749.0,231594.0,233652.0,234553.0,236180.0
Fusion Solutions 10530,252010.0,254452.0,254840.0,255341.0,256272.0,256486.0,255916.0,258258.0
Vertex Industries 10531,197099.0,198943.0,199277.0,199617.0,198821.0,201697.0,204464.0,206335.0
Alpha Solutions 10532,61803.0,61829.0,61874.0,63963.0,64702.0,67513.0,66589.0,68121.0
Alpha Systems 10533,7886.0,9949.0,9452.0,9400.0,11670.0,12825.0,14175.0,13330.0
Vertex Corp 10534,362856.0,362174.0,362685.0,363820.0,363433.0,366226.0,366391.0,369151.0
Ultra Networks 10535,458267.0,459277.0,459563.0,460761.0,463236.0,462531.0,464385.0,464157.0
Delta Enterprises 10536,423781.0,425046.0,425072.0,426748.0,428304.0,428331.0,427767.0,428136.0
Pioneer Labs 10537,104512.0,106770.0,108401.0,108907.0,108980.0,111612.0,111293.0,111795.0
Orbit Tech 10538,87029.0,89376.0,90204.0,93034.0,92856.0,92331.0,93323.0,96038.0
Gamma Global 10539,381489.0,382453.0,384167.0,386693.0,388975.0,391445.0,393703.0,395766.0
Alpha Networks 10540,8173.0,9300.0,10885.0,10850.0,13827.0,15794.0,17462.0,16830.0
Alpha Networks 10541,317794.0,317198.0,320061.0,319855.0,321545.0,324521.0,324016.0,323667.0
Nimbus Industries 10542,367092.0,366418.0,367878.0,367420.0,370031.0,371602.0,372533.0,373445.0
Stratus Solutions 10543,326915.0,328775.0,330901.0,330912.0,333689.0,335305.0,336613.0,335952.0
Orbit Dynamics 10544,170834.0,170099.0,172080.0,171938.0,174187.0,176282.0,178514.0,177919.0
Ultra Dynamics 10545,204028.0,203539.0,203264.0,204408.0,206995.0,208972.0,208535.0,208082.0
Zenith Holdings 10546,403582.0,405017.0,404921.0,407540.0,407312.0,409950.0,409268.0,409762.0
Neo Group 10547,247966.0,247442.0,247984.0,249190.0,249387.0,250308.0,251932.0,254459.0
Nimbus Tech 10548,359917.0,359933.0,359610.0,359198.0,358340.0,359774.0,359757.0,359481.0
Vertex Corp 10549,477147.0,479560.0,478973.0,481167.0,482910.0,484543.0,485242.0,487352.0
Orbit Dynamics 10550,352044.0,352388.0,355133.0,356487.0,359243.0,360252.0,361880.0,362567.0
Hyper Group 10551,114674.0,115838.0,117933.0,119206.0,120199.0,119620.0,118972.0,120974.0
Vertex Group 10552,273900.0,273439.0,276377.0,278560.0,277651.0,278416.0,277840.0,280238.0
Nimbus Enterprises 10553,360025.0,360036.0,362955.0,365764.0,365426.0,364724.0,366030.0,365964.0
Hyper Systems 10554,135838.0,138036.0,140934.0,143726.0,143855.0,146763.0,147953.0,149223.0
Zenith Systems 10555,330842.0,333380.0,334620.0,334506.0,334451.0,334093.0,333459.0,336084.0
Stratus Tech 10556,229333.0,232223.0,233707.0,234084.0,235717.0,235902.0,235735.0,238629.0
Nimbus Systems 10557,44722.0,45790.0,47764.0,49800.0,52272.0,53527.0,53273.0,54403.0
Zenith Enterprises 10558,291571.0,291444.0,291320.0,292367.0,291781.0,294483.0,296426.0,297142.0
Hyper Industries 10559,489299.0,489509.0,491565.0,492665.0,492853.0,492980.0,492362.0,491587.0
Nova Holdings 10560,465678.0,465501.0,467536.0,470297.0,471062.0,474047.0,475196.0,478141.0
Cosmos Holdings 10561,238922.0,239267.0,239557.0,238557.0,240388.0,239948.0,240770.0,241562.0
Beta Industries 10562,123009.0,122337.0,125199.0,127058.0,129101.0,128255.0,127641.0,130418.0
Zenith Systems 10563,355173.0,358021.0,357326.0,359568.0,360820.0,361084.0,363857.0,366125.0
Quantum Dynamics 10564,288592.0,287858.0,289486.0,292477.0,294113.0,296626.0,296012.0,297234.0
Pioneer Enterprises 10565,272302.0,272398.0,274128.0,276816.0,278867.0,278612.0,279964.0,281662.0
Vertex Labs 10566,241809.0,241506.0,241123.0,240484.0,239767.0,239582.0,240022.0,240126.0
Delta Corp 10567,315603.0,316330.0,317658.0,317397.0,317619.0,318899.0,318105.0,318326.0
Fusion Global 10568,327864.0,329495.0,329485.0,329888.0,332086.0,332660.0,332806.0,332614.0
Nova Global 10569,490664.0,493540.0,492787.0,494768.0,494699.0,494435.0,497068.0,497417.0
Zenith Systems 10570,323042.0,324391.0,326697.0,329190.0,331546.0,330818.0,330806.0,333403.0
Titan Dynamics 10571,168366.0,167981.0,168655.0,168128.0,167195.0,168357.0,168588.0,171042.0
Hyper Corp 10572,302549.0,305423.0,305290.0,306998.0,309556.0,310920.0,312519.0,313395.0
Vertex Solutions 10573,334237.0,333407.0,334208.0,335680.0,336749.0,337183.0,338755.0,338032.0
Neo Dynamics 10574,317431.0,318622.0,320190.0,320946.0,322981.0,323411.0,322656.0,323034.0
Beta Networks 10575,488690.0,490685.0,492770.0,492395.0,493107.0,493364.0,493467.0,493123.0
Pioneer Enterprises 10576,481990.0,483421.0,483856.0,486588.0,487588.0,487613.0,486675.0,485687.0
Aurora Holdings 10577,64915.0,64753.0,66789.0,69266.0,71881.0,71164.0,73400.0,75186.0
Titan Industries 10578,402907.0,404407.0,406944.0,407672.0,410316.0,410600.0,411861.0,412096.0
Hyper Enterprises 10579,148247.0,148572.0,150694.0,153278.0,152331.0,153701.0,153908.0,154642.0
Titan Tech 10580,331020.0,332522.0,334483.0,333760.0,336203.0,338404.0,340779.0,340329.0
Epsilon Global 10581,187056.0,189577.0,189388.0,188491.0,189063.0,189074.0,188441.0,188825.0
Omni Labs 10582,216713.0,218895.0,219784.0,220483.0,221972.0,222179.0,223180.0,223169.0
Stratus Solutions 10583,56518.0,58649.0,59374.0,61959.0,62974.0,62894.0,63425.0,64654.0
Gamma Industries 10584,207748.0,207808.0,210657.0,210665.0,211939.0,211477.0,213596.0,215719.0
Zenith Solutions 10585,69302.0,70329.0,70627.0,73185.0,75953.0,76581.0,77816.0,77947.0
Ultra Solutions 10586,25054.0,27928.0,27190.0,27440.0,28087.0,30032.0,32692.0,31726.0
Helix Group 10587,245288.0,247744.0,248724.0,250494.0,250657.0,253621.0,253138.0,252752.0
Orbit Holdings 10588,112447.0,112309.0,112366.0,114956.0,115181.0,114869.0,114681.0,116753.0
Orbit Industries 10589,360763.0,361494.0,364320.0,365347.0,366957.0,369699.0,369411.0,372257.0
Nova Systems 10590,62455.0,64220.0,65678.0,66677.0,68860.0,71201.0,73980.0,73072.0
Apex Holdings 10591,172720.0,172181.0,172445.0,174866.0,177359.0,176988.0,177167.0,177494.0
Fusion Enterprises 10592,247427.0,247467.0,248607.0,251379.0,252188.0,253972.0,256046.0,256249.0
Epsilon Industries 10593,182211.0,184236.0,185118.0,186653.0,188773.0,191501.0,192855.0,194188.0
Alpha Systems 10594,327310.0,328909.0,328495.0,327566.0,327321.0,328697.0,329245.0,330159.0
Alpha Enterprises 10595,242482.0,242050.0,243970.0,243704.0,244294.0,245204.0,247766.0,249867.0
Delta Industries 10596,254614.0,255507.0,256778.0,256338.0,255357.0,256849.0,257235.0,256761.0
Stratus Corp 10597,498860.0,499171.0,500358.0,500401.0,499504.0,500596.0,501016.0,501905.0
Nova Labs 10598,85911.0,87510.0,87724.0,89449.0,90205.0,91888.0,93857.0,95728.0
Nimbus Corp 10599,351158.0,352875.0,354451.0,357025.0,358597.0,360746.0,363612.0,364691.0
Helix Dynamics 10600,4750.0,6817.0,9536.0,10527.0,9785.0,11218.0,10930.0,10471.0
Apex Holdings 10601,457773.0,459187.0,458952.0,458187.0,459672.0,462478.0,463888.0,465431.0
Cosmos Corp 10602,324347.0,325598.0,328024.0,328767.0,330715.0,329902.0,330452.0,333195.0
Nimbus Group 10603,320451.0,320029.0,319173.0,320955.0,320613.0,320654.0,323410.0,322545.0
Nova Holdings 10604,368514.0,367840.0,367759.0,370238.0,370313.0,371753.0,371939.0,371301.0
Omni Corp 10605,370208.0,370952.0,371687.0,373064.0,372893.0,371915.0,372622.0,374331.0
Stratus Global 10606,281851.0,281749.0,281718.0,283850.0,284667.0,284417.0,284550.0,285006.0
Helix Solutions 10607,346927.0,347273.0,348837.0,351212.0,350223.0,352296.0,353868.0,352927.0
Alpha Labs 10608,395249.0,395720.0,396390.0,395723.0,396961.0,399799.0,401931.0,401674.0
Alpha Global 10609,479618.0,482347.0,483401.0,483555.0,485588.0,488325.0,489323.0,488483.0
Epsilon Dynamics 10610,72850.0,72361.0,71816.0,73142.0,73946.0,73553.0,74602.0,76717.0
Alpha Enterprises 10611,83299.0,84033.0,84780.0,85511.0,87653.0,88484.0,90990.0,92825.0
Quantum Solutions 10612,301504.0,303515.0,304272.0,306077.0,305168.0,305483.0,307912.0,310219.0
Neo Dynamics 10613,154415.0,156865.0,158457.0,159753.0,160347.0,161783.0,161877.0,161048.0
Omni Dynamics 10614,307846.0,309651.0,312163.0,313596.0,313522.0,315378.0,318064.0,319171.0
Cosmos Corp 10615,17866.0,18704.0,19527.0,21781.0,22971.0,24675.0,26631.0,25802.0
Fusion Tech 10616,482318.0,482522.0,484950.0,484263.0,483523.0,485587.0,485048.0,486682.0
Stratus Corp 10617,364235.0,365067.0,367439.0,368697.0,370653.0,370267.0,373015.0,373236.0
Aurora Networks 10618,140474.0,143293.0,145024.0,147253.0,148617.0,147677.0,148181.0,151024.0
Cosmos Dynamics 10619,398645.0,399380.0,400883.0,402025.0,404142.0,404149.0,406751.0,406508.0
Omni Global 10620,110603.0,110720.0,111553.0,110649.0,113527.0,115233.0,117429.0,119580.0
Fusion Industries 10621,385498.0,385764.0,388685.0,389048.0,391618.0,390774.0,389974.0,391776.0
Zenith Holdings 10622,347234.0,346836.0,348332.0,351171.0,350613.0,352399.0,353848.0,353864.0
Delta Industries 10623,150428.0,153051.0,154635.0,153667.0,156504.0,157557.0,158361.0,158206.0
Cosmos Industries 10624,359236.0,362211.0,362309.0,362448.0,365356.0,366724.0,366466.0,366366.0
Apex Labs 10625,371703.0,373026.0,372757.0,374025.0,374940.0,374544.0,375755.0,375277.0
Apex Enterprises 10626,89161.0,91447.0,91767.0,90970.0,92088.0,94968.0,95268.0,97996.0
Stratus Systems 10627,357441.0,357385.0,359143.0,359801.0,359725.0,361798.0,364691.0,364139.0
Hyper Global 10628,148546.0,149684.0,150117.0,152807.0,154835.0,155922.0,157021.0,156650.0
Epsilon Enterprises 10629,206597.0,207626.0,209406.0,211963.0,211698.0,211395.0,210759.0,210838.0
Gamma Industries 10630,91492.0,94322.0,95769.0,97938.0,97932.0,98559.0,101460.0,104390.0
Omni Tech 10631,355582.0,356686.0,359463.0,358667.0,360554.0,362238.0,361808.0,364606.0
Stratus Industries 10632,424165.0,426527.0,427933.0,429746.0,429801.0,430415.0,431361.0,431851.0
Epsilon Systems 10633,89560.0,90176.0,91256.0,90872.0,91373.0,92033.0,91826.0,91913.0
Orbit Holdings 10634,111147.0,110686.0,110665.0,112822.0,115376.0,118075.0,117807.0,119753.0
Alpha Dynamics 10635,320892.0,322472.0,322558.0,323947.0,324108.0,326070.0,327247.0,326577.0
Fusion Labs 10636,260568.0,259815.0,262079.0,263385.0,264315.0,266314.0,267064.0,268453.0
Cosmos Holdings 10637,92180.0,94532.0,96713.0,99088.0,99196.0,101254.0,101200.0,101530.0
Apex Dynamics 10638,154705.0,157380.0,156661.0,158246.0,159263.0,159237.0,159265.0,160692.0
Omni Group 10639,458126.0,460205.0,463175.0,464269.0,466064.0,465199.0,464526.0,466412.0
Helix Solutions 10640,269093.0,268828.0,270116.0,272664.0,274807.0,277697.0,276804.0,276473.0
Orbit Systems 10641,360460.0,359522.0,362004.0,361441.0,362062.0,362872.0,364496.0,365276.0
Pioneer Enterprises 10642,330847.0,333488.0,334678.0,337109.0,338955.0,339072.0,341774.0,341792.0
Zenith Global 10643,476407.0,476797.0,475986.0,476497.0,477119.0,478930.0,481399.0,483345.0
Epsilon Networks 10644,412011.0,411277.0,413823.0,415646.0,415329.0,416043.0,417323.0,418128.0
Neo Enterprises 10645,71646.0,73696.0,72720.0,72355.0,73278.0,73326.0,72682.0,72882.0
Cosmos Corp 10646,442831.0,442260.0,443248.0,443082.0,442689.0,445364.0,447478.0,449174.0
Titan Enterprises 10647,203084.0,203017.0,202136.0,203168.0,203298.0,205164.0,205642.0,205783.0
Nova Group 10648,261218.0,262903.0,264040.0,263140.0,266101.0,265571.0,264783.0,266599.0
Fusion Labs 10649,95779.0,97799.0,99546.0,99504.0,100647.0,102396.0,104606.0,105868.0
Fusion Industries 10650,142754.0,145356.0,145123.0,146891.0,149410.0,150595.0,151624.0,152975.0
Aurora Corp 10651,25926.0,26415.0,26648.0,27289.0,29859.0,32094.0,31733.0,31030.0
Vertex Labs 10652,362777.0,364648.0,364538.0,364539.0,364181.0,366122.0,368334.0,369159.0
Omni Networks 10653,471427.0,473617.0,475997.0,475343.0,477958.0,477458.0,476979.0,479826.0
Hyper Dynamics 10654,409852.0,409143.0,411209.0,411777.0,412977.0,415295.0,417626.0,419770.0
Gamma Industries 10655,179444.0,181792.0,184593.0,187546.0,189541.0,191095.0,190493.0,192669.0
Titan Corp 10656,185559.0,188006.0,187991.0,187456.0,186651.0,187197.0,189123.0,191818.0
Titan Systems 10657,430648.0,432426.0,432962.0,434800.0,435994.0,436716.0,439659.0,438909.0
Stratus Global 10658,247891.0,250662.0,249974.0,252836.0,255306.0,256964.0,259624.0,260307.0
Apex Industries 10659,267641.0,268969.0,269431.0,271838.0,272489.0,275324.0,277726.0,280180.0
Ultra Holdings 10660,249845.0,249508.0,251926.0,253524.0,256373.0,258790.0,258205.0,258946.0
Helix Global 10661,167716.0,168655.0,169352.0,170439.0,172588.0,171884.0,173482.0,173595.0
Cosmos Networks 10662,306360.0,305465.0,305850.0,305811.0,308072.0,307754.0,308827.0,310525.0
Neo Labs 10663,22447.0,23356.0,24333.0,26231.0,26494.0,28336.0,30351.0,33009.0
Cosmos Enterprises 10664,77076.0,78114.0,79322.0,82172.0,84570.0,86022.0,88372.0,87704.0
Fusion Holdings 10665,270244.0,269587.0,272343.0,272659.0,273050.0,275470.0,276012.0,277886.0
Quantum Industries 10666,443155.0,442963.0,442623.0,442089.0,442953.0,445536.0,446140.0,445308.0
Gamma Corp 10667,358363.0,360635.0,359644.0,361596.0,361985.0,361884.0,363327.0,363860.0
Titan Global 10668,75328.0,75482.0,75561.0,75117.0,75535.0,77457.0,77854.0,77923.0
Beta Holdings 10669,193789.0,195006.0,194672.0,193883.0,196814.0,199073.0,201985.0,204777.0
Nimbus Tech 10670,479448.0,481218.0,483548.0,484587.0,485408.0,485307.0,485289.0,487674.0
Beta Tech 10671,297549.0,297652.0,299807.0,298899.0,299346.0,299503.0,300552.0,301150.0
Helix Corp 10672,197609.0,198982.0,201040.0,200131.0,199907.0,202718.0,202906.0,203822.0
Neo Industries 10673,484040.0,485242.0,484494.0,485763.0,487920.0,487290.0,486565.0,488735.0
Titan Global 10674,96123.0,96855.0,96620.0,97267.0,100232.0,100752.0,101361.0,102311.0
Helix Enterprises 10675,123173.0,122894.0,122107.0,122338.0,123379.0,126112.0,129009.0,131730.0
Ultra Global 10676,399911.0,402315.0,401541.0,404138.0,406597.0,406135.0,406372.0,406695.0
Delta Global 10677,249141.0,250804.0,252952.0,255649.0,257814.0,258771.0,261041.0,263575.0
Beta Enterprises 10678,338794.0,341481.0,342218.0,345048.0,346281.0,345579.0,345175.0,347161.0
Beta Industries 10679,135741.0,138222.0,138924.0,139338.0,140254.0,142772.0,144326.0,146160.0
Ultra Solutions 10680,103044.0,105517.0,104970.0,107163.0,107667.0,107092.0,107651.0,106808.0
Omni Corp 10681,383608.0,384460.0,385431.0,385875.0,386455.0,388351.0,391047.0,392849.0
Orbit Labs 10682,107966.0,110215.0,111131.0,113852.0,113461.0,113256.0,113884.0,115271.0
Ultra Networks 10683,55644.0,55467.0,55242.0,56521.0,59023.0,60601.0,59834.0,60863.0
Hyper Dynamics 10684,240038.0,241014.0,241833.0,243888.0,244863.0,244710.0,246104.0,247745.0
Omni Industries 10685,395805.0,398323.0,399074.0,398700.0,399496.0,400980.0,401977.0,402676.0
Beta Solutions 10686,295350.0,297819.0,298667.0,297725.0,299500.0,300142.0,300182.0,302913.0
Neo Corp 10687,165593.0,166496.0,166299.0,167459.0,166585.0,168205.0,168830.0,168609.0
Zenith Networks 10688,363587.0,363385.0,365993.0,367552.0,367586.0,368959.0,369847.0,369127.0
Hyper Solutions 10689,346805.0,346038.0,347090.0,346883.0,347854.0,347317.0,349084.0,352006.0
Omni Networks 10690,121277.0,123611.0,122826.0,122900.0,122645.0,125296.0,127408.0,128639.0
Delta Corp 10691,250780.0,251987.0,253658.0,256116.0,257462.0,258773.0,257873.0,257221.0
Aurora Solutions 10692,439920.0,441219.0,442274.0,442852.0,445829.0,446600.0,449109.0,450666.0
Ultra Corp 10693,447695.0,448465.0,450897.0,450840.0,451102.0,453153.0,454144.0,454344.0
Hyper Tech 10694,211372.0,211015.0,211998.0,212888.0,215503.0,214553.0,214883.0,214503.0
Orbit Enterprises 10695,191336.0,193362.0,193502.0,194982.0,194023.0,196658.0,196313.0,197378.0
Orbit Holdings 10696,190608.0,190746.0,190627.0,190443.0,190831.0,192473.0,191955.0,194954.0
Nova Networks 10697,138911.0,140723.0,142434.0,144462.0,144505.0,147117.0,147655.0,149572.0
Ultra Labs 10698,75516.0,74974.0,76906.0,76724.0,75852.0,75276.0,74449.0,76108.0
Apex Group 10699,37505.0,39139.0,38674.0,39658.0,41524.0,42048.0,44385.0,46920.0
Stratus Enterprises 10700,385653.0,386323.0,388645.0,391191.0,390487.0,392231.0,392075.0,393067.0
Apex Dynamics 10701,233422.0,235655.0,236560.0,236600.0,239291.0,240783.0,240425.0,241249.0
Stratus Dynamics 10702,191153.0,191804.0,193405.0,193233.0,193879.0,194754.0,196381.0,196328.0
Ultra Corp 10703,390769.0,390635.0,389639.0,390328.0,392700.0,393068.0,392763.0,392648.0
Titan Corp 10704,281579.0,281614.0,282975.0,285031.0,287273.0,289723.0,292310.0,293983.0
Aurora Tech 10705,359483.0,359070.0,360418.0,363296.0,364158.0,364660.0,364293.0,365072.0
Nimbus Enterprises 10706,295561.0,297637.0,296760.0,297823.0,299662.0,300040.0,299464.0,299869.0
Nimbus Corp 10707,7115.0,7887.0,10660.0,12846.0,14530.0,15304.0,15896.0,15044.0
Vertex Networks 10708,104954.0,105263.0,105701.0,106764.0,107210.0,107345.0,107993.0,108400.0
Quantum Global 10709,371287.0,370855.0,372177.0,373527.0,374173.0,373885.0,375905.0,378013.0
